Date,American River,Antelope Creek,Battle Creek,Bear Creek,Bear River,Big Chico Creek,Butte Creek,Calaveras River,Clear Creek,Cosumnes River,Cottonwood Creek,Cow Creek,Deer Creek,Elder Creek,Feather River,Merced River,Mill Creek,Mokelumne River,Paynes Creek,Sacramento River (Upper),Sacramento River (Upper Mid),Sacramento River (Lower),San Joaquin River,Stanislaus River,Stony Creek,Thomes Creek,Tuolumne River,Yuba River,Yolo Bypass,Sutter Bypass
6/30/1985,4132,30.0292286,99.40365858,23.4989922,43.14903154,43.15238824,92.02104109,10.73,150,126.4578946,177.7240016,133.9662172,74.92537029,20.10427937,5855,275.5,63.67194407,37,13.53769754,11661,4012,15123,709.85,301.4,144.2987905,61.95423937,50,2112,0,0
7/31/1985,1177,23.136668,76.58769651,18.10530627,3.074406024,37.96339664,80.95568809,13.25,85,134.9763876,136.931297,103.2171666,57.72787041,15.48977642,8380,237.7,49.05742503,0,10.43041157,12704,6544,17020,993.3,314.7,126.9471388,47.73398233,50,1108,0,0
8/31/1985,595.4,44.28204692,146.5837679,34.65235451,153.0546234,64.02411683,136.5293122,15.5,85,91.49664568,262.0774141,197.5508061,110.4873125,29.64640399,7521,208.7,93.89265548,0,19.96311546,8502,3712,12482,1143,340.7,214.0924987,91.35967399,50,600,0,0
9/30/1985,652,43.77528898,144.9062824,34.2557975,148.6890908,48.43587665,103.2879054,14.85,150,76.27691919,259.0782345,195.2900605,109.2229101,29.30713442,1000,100.4,92.81816023,29,19.73466018,4407,4417,12282,1252.5,259.2,161.9664335,90.31416585,50,638,0,0
10/31/1985,1145,31.70392929,104.9473033,24.80950799,65.75604586,27.88150917,59.4563964,17.63,150,78.26443903,187.6354952,141.437382,79.10388486,21.22547535,1700,404.4,67.22286607,133,14.29268168,4769,5211,12990,1014.15,635.6,93.23396028,65.40936666,126,698.1,0,0
11/30/1985,1355,33.5307456,110.9944858,26.23905993,86.81765635,27.31156285,58.24100472,35.29,150,62.60719857,198.4472649,149.5871641,83.6619403,22.44851128,1700,394.6,71.09632375,317,15.11624219,4372,5359,11631,734.75,200.1,91.32809671,69.17832845,150,1408,0,0
12/31/1985,1420,129.3224374,428.0870345,101.1996342,355.4535257,98.15955276,209.3220006,5.09,150,83.1405657,765.377672,576.9324938,322.6700107,86.58012652,2058,407.9,274.2065444,495,58.30079976,3862,4563,10173,306.35,200,328.2391849,266.8091596,158.5,1462,0,0
1/31/1986,1185,163.6842043,541.8323921,128.0889993,419.9069294,110.9430331,236.5823498,140.9,150,390.2131326,968.7432261,730.2270052,408.4054168,109.5849986,1700,380,347.0649095,912,73.79168078,5287,7391,16759,294.7,219.6,370.986315,337.701994,165.9,841.3,0,0
2/28/1986,968.7,276.8606721,916.4725505,216.6538094,748.7885731,191.6436228,408.673689,124.2,150,341.2118012,1638.563121,1235.129194,690.7899185,185.3555538,1700,4125.8,587.0366324,11284,124.8135971,4982,7116,13901,399.85,221.6,640.8438586,571.1998993,150,1076,0,0
3/31/1986,515.9,103.3609213,342.1484403,80.88377873,484.209087,78.93546906,168.3272778,4.43,150,111.1192358,611.7278861,461.1131311,257.893914,69.19914143,4039,4147.9,219.1595024,6033,46.59689758,9398,10609,19196,337.1,200,263.9550945,213.2471447,150,2051,0,0
4/30/1986,1578,54.75139918,181.2397336,42.84501341,208.6844066,55.75191465,118.8891146,5.077,150,80.59321796,324.038885,244.2566185,136.6091987,36.6555345,2645,944.9,116.0911615,1125,24.6828812,6930,6724,12902,734.5,687.5,186.4307905,112.9593216,326.7,1533,0,0
5/31/1986,504.6,26.02081957,86.13490208,20.36226252,37.08862288,40.79387261,86.9915845,10.33,237.1,11.78086161,154.0007651,116.0839265,64.92406341,17.42068813,1249,1750,55.17278485,1829,11.73063717,5183,4218,8701,477.8,697.9,136.4120671,53.68436552,310.3,2000,0,0
6/30/1986,989.7,19.40623973,64.2391203,15.18610691,3.201611908,26.71378023,56.96625306,8.015,150,50.5103696,114.8532527,86.57500202,48.42014815,12.99229062,3051,1468.6,41.14767739,1063,8.748669751,14944,7691,11776,619.45,300.8,89.32915037,40.03761927,50,1500,0,0
7/31/1986,443.2,17.13532717,56.72187704,13.40903308,0.302805004,31.29304338,66.73138031,12.96,85,16.51077497,101.4131583,76.44402034,42.75403643,11.47193653,1771,995.7,36.33258809,519,7.724902949,12589,6328,8907,820.35,330.4,104.6419097,35.35242865,50,700,0,0
8/31/1986,863.9,18.14837435,60.07529637,14.2017803,21.62256763,30.82914463,65.74213155,17.43,85,1.722873901,107.4087435,80.96342042,45.28167162,12.15016186,3358,1138.2,38.48058477,495,8.181602202,8473,4182,9216,1026.65,328.4,103.0906623,37.44247792,50,600,0,0
9/30/1986,400.6,19.40601356,64.23837162,15.18592992,17.00994058,24.77136814,52.82412349,16.42,150,20.25558047,114.8519141,86.57399302,48.41958384,12.9921392,1037,740.3,41.14719783,503,8.748567789,5195,3344,6448,1179.5,256.5,82.83385017,40.03715264,50,500,0,0
10/31/1986,620.8,33.42649214,110.6493829,26.15747771,110.4818822,31.00935953,66.12643387,7.672,150,26.85867811,197.8302547,149.1220692,83.40181943,22.3787146,4113,557.2,70.87527178,154,15.06924292,4096,3250,8900,766.8,584.9,103.6932892,68.96323989,126,569.8,0,0
11/30/1986,641,181.0773674,599.4077653,141.6997986,436.7022604,165.7727167,353.5048371,6.802,150,234.6210689,1071.682352,807.8212816,451.8027748,121.2295538,1521,415.6,383.9441953,234,81.63282063,3781,4131,7960,625.15,200,554.3332247,373.586372,150,600,0,0
12/31/1986,674.2,392.2773499,1298.52832,306.9716676,975.9953117,424.027324,904.2242479,18.11,150,374.2710225,2321.641401,1750.025395,978.7639267,262.6259082,1516,417.9,831.7583451,228,176.845439,3871,4634,8439,365.05,200,1417.9199,809.3196519,156,599.1,0,0
1/31/1987,519.8,152.6528369,505.3160268,119.4565425,510.8982857,111.6192213,238.0242987,4.953,150,128.2152723,903.455543,681.0139341,380.8812569,102.1996043,1514,380.7,323.6747445,316,68.81854885,3896,4323,7505,259.5,212.9,373.2474444,314.9428354,164,500,0,0
2/28/1987,494.4,64.23320857,212.6267051,50.26488315,456.41785,49.54039483,105.6432539,63.5,150,76.85306677,380.1557147,286.5568105,160.2670852,43.00351459,1556,380.2,136.1957484,494,28.95744547,4229,5652,11745,320.8,214.4,165.6598707,132.5215387,150,662.2,0,0
3/31/1987,520.9,47.27288019,156.4841144,36.99279317,485.7653575,45.24797664,96.48981406,308.4,50,84.30735806,279.7782636,210.8934938,117.949685,31.64873806,3616,395.8,100.2342159,571,21.31143502,6242,9227,23075,2334,200.5,151.3063024,97.53015552,150,1514,0,0
4/30/1987,1619,52.95745462,175.3013642,41.44118483,295.1749255,54.32021989,115.8360728,5.106,50,47.79837327,313.4216624,236.2534836,132.133161,35.4545059,1000,249.5,112.2874028,149,23.87413985,5071,6928,13953,1909,695.9,181.643296,109.2581786,436.1,2665,0,0
5/31/1987,2350,34.07009947,112.7798713,26.66112447,68.52203105,34.76707166,74.13963074,6.181,156.5,8.979896953,201.6393592,151.9933264,85.00767212,22.80960351,1000,209.5,72.2399332,36,15.35939228,6178,4736,10074,595.8,698.8,116.2588351,70.29108627,409.6,2000,0,0
6/30/1987,3043,19.18221197,63.49753685,15.01079683,1.785219284,27.82795991,59.34220437,9.434,50,24.94559215,113.5273741,85.57557069,47.86118065,12.84230619,1953,189.1,40.67266409,8,8.647674147,9278,4573,11058,581.05,479.9,93.05489502,39.57542059,50,2066,0,0
7/31/1987,3150,15.23077797,50.41738079,11.91865224,0.263931599,41.13908386,87.72773606,12.51,85,8.125870861,90.14133674,67.94745667,38.00203109,10.19685918,2050,135.5,32.29431085,5,6.866299104,6598,3301,8783,844.55,312.3,137.5664311,31.4230937,50,700,0,0
8/31/1987,864.4,16.58723036,54.90755043,12.98012686,5.938341962,24.30706451,51.83401136,14.09,85,46.03144155,98.16932009,73.99885407,41.38649026,11.10499099,2048,138.5,35.1704407,3,7.47781139,6419,3373,6834,1199,340.7,81.28124893,34.22163299,50,600,0,0
9/30/1987,867.7,17.3641237,57.47924622,13.5880749,1.063639202,21.07805545,44.9482563,16.09,150,27.02209321,102.7672602,77.46472607,43.3249024,11.62511361,1273,88.2,36.81771277,1,7.828048396,5195,3397,7116,1060.5,279,70.48365182,35.82446592,50,500,0,0
10/31/1987,517.3,95.09987356,314.8024709,74.41920059,286.1717961,78.32606096,167.0277352,7.591,150,66.33856246,562.8359724,424.258994,237.2819274,63.66844955,3278,358.6,201.6433359,128,42.87267388,5092,3387,8195,1091.5,577.4,261.9172733,196.2035192,126,508.9,0,0
11/30/1987,500,134.8500071,446.3845625,105.5251637,832.8345831,94.57287672,201.6735326,8.798,150,213.7107316,798.0918591,601.592055,336.4617471,90.2807812,1528,340.3,285.9268291,166,60.79272413,3996,4533,8477,1080.55,200,316.2455726,278.2132612,150,668.7,0,0
12/31/1987,500,107.790512,356.8114052,84.35009883,612.6151177,79.75077158,170.0658835,62.05,150,105.1831474,637.9438307,480.8743952,268.9461036,72.16470978,1700,374.8,228.5517069,167,48.59383399,4342,5224,11712,456.65,200.1,266.6814133,222.3859717,155.9,653.6,0,0
1/31/1988,489.7,89.57586452,296.5167295,70.09645733,383.4541872,59.62260464,127.143233,31.99,30,88.6786956,530.1428585,399.6153175,223.4990751,59.9701787,1700,376.7,189.930601,388,40.38235471,4479,5506,11746,423.05,213,199.3741271,184.8067637,162.9,699.7,0,0
2/29/1988,1350,417.5867895,1382.308391,326.7772489,2168.413776,314.7588394,671.2128175,337.4,50,693.261212,2471.431958,1862.935718,1041.913039,279.5703343,1700,307,885.4227681,267,188.2553738,6666,9910,22759,1352.6,214.9,1052.533166,861.5363472,150,1256,0,0
3/31/1988,1641,153.2403554,507.2608483,119.9162977,1128.600916,119.099826,253.976441,42.23,50,236.7960572,906.9326932,683.6349682,382.3471634,102.5929423,1700,249.3,324.920479,292,69.08341239,6144,8751,18273,1689.5,200.1,398.2621021,316.1549632,150,1794,0,0
4/30/1988,2726,70.73090755,234.1355844,55.34957513,429.5914067,76.12520969,162.3344926,5.147,50,84.6118767,418.6114833,315.5443068,176.4793732,47.35366148,1000,253.4,149.9730296,209,31.88672097,8058,8877,16182,839.5,1164,254.5577692,145.9271444,338.9,1924,0,0
5/31/1988,912.7,29.71848637,98.3750303,23.2558248,81.21462552,30.49480728,65.02916823,6.502,237.1,73.31884363,175.884915,132.5799358,74.15004314,19.89624044,3586,234.5,63.01306729,88,13.39760955,11495,7301,11729,636.15,704.7,101.9726599,61.31313738,321.3,1000,0,0
6/30/1988,2039,18.083738,59.86133517,14.15119995,9.822399312,30.66264413,65.38707474,12.52,50,41.47359993,107.0262018,80.67506511,45.12039866,12.10688845,2118,208.3,38.34353422,52,8.152463013,11238,5064,8849,777,260.7,102.5338954,37.30912464,50,650,0,0
7/31/1988,1034,15.77212166,52.20935303,12.34227389,0.304384577,27.08955469,57.76757967,15.51,85,20.59557009,93.34520753,70.36249598,39.3527277,10.55928357,2673,102.2,33.44213939,11,7.110346241,11553,6138,9827,971.75,248.4,90.58571583,32.53995679,50,500,0,0
8/31/1988,389.3,74.77514613,247.5229449,58.51434277,326.7342335,77.42068725,165.0970557,16.35,85,168.868413,442.5467722,333.5864401,186.5700777,50.06124026,2432,95.3,158.5481594,11,33.70993393,9110,3308,6313,1045,257.7,258.8897623,154.2709393,50,500,0,0
9/30/1988,531.3,89.90548362,297.6078446,70.35439658,357.0190697,88.82890083,189.4246939,15.24,150,87.91046739,532.0936653,401.0858123,224.3215016,60.19085551,1485,53.4,190.6295031,9,40.53095272,5895,3741,7350,1044.5,215,297.0380894,185.4868111,50,504.9,0,0
10/31/1988,469.1,60.66868731,200.8273193,47.47551222,75.30193929,53.01013683,113.042364,17.34,150,110.5931776,359.059569,270.6547893,151.3733144,40.61710193,1512,257.9,128.6377788,35,27.35049741,4205,3335,7892,1062.7,582.5,177.2624632,125.1674635,126,623.3,0,0
11/30/1988,475.8,32.99641808,109.2257388,25.82092872,235.3989318,27.40242393,58.43476298,5.218,150,60.27797695,195.2849185,147.2034254,82.32874964,22.09078416,2930,273.8,69.96337185,112,14.87535807,3825,3837,8369,961.95,200,91.63193029,68.07594066,150,648.4,0,0
12/31/1988,500,138.1574277,457.3328859,108.1133438,654.3794949,116.7586631,248.9839884,200.4,150,329.4737063,817.6663886,616.3471002,344.7140307,92.49506743,1593,322.2,292.9396598,111,62.28376675,5246,6823,15542,617.7,200.3,390.4334048,285.0369039,155.2,705.3,0,0
1/31/1989,5421,129.8576365,429.8586667,101.6184474,469.507592,89.59547039,191.0593781,486.6,150,359.0640177,768.5451767,579.3201208,324.005376,86.93843716,2433,304.3,275.3413443,166,58.5420768,12592,22056,47889,1996.5,213.7,299.6014483,267.9133456,161.8,2992,0,0
2/28/1989,8372,94.38698321,312.4426398,73.86133728,594.8217767,65.96777731,140.6741039,614.7,150,170.3469924,558.6168255,421.0786518,235.503208,63.19117633,4883,309.8,200.1317715,265,42.55129053,12345,21512,51545,3828.5,214.7,220.5919734,194.7327329,150,4484,0,0
3/31/1989,28180,47.66467714,157.7810525,37.2993889,483.0487891,46.35898328,98.85899898,323.1,150,94.33885066,282.0970618,212.641376,118.9272503,31.91104235,9322,342.7,101.0649557,1706,21.48806389,21276,26040,74356,7465,200.1,155.0214366,98.33848404,150,15097,0,0
4/30/1989,3804,64.09597634,212.1724349,50.15749381,453.0053049,56.04329595,119.5104756,5.187,150,110.1522343,379.343524,285.9445909,159.9246796,42.91163893,10003,171,135.9047705,708,28.8955788,15496,17953,38162,3241,1008,187.4051508,132.2384106,1161,3630,0,0
5/31/1989,2721,41.68528862,137.9879002,32.62029422,112.2318427,39.28009124,83.76349577,6.221,277.4,30.98858729,246.7088449,185.9661633,104.0081891,27.90789931,6168,46.9,88.38666491,362,18.79245174,7087,6846,21525,3412,1034,131.3500802,86.00222084,1007,5054,0,0
6/30/1989,2817,18.19662838,60.23502833,14.23954088,0.461407019,23.62365414,50.37666134,11.08,200,24.58789615,107.6943286,81.17869102,45.40206936,12.18246747,3737,147.4,38.58289935,221,8.203355957,12545,7334,17066,1160.5,2349,78.99596892,37.54203232,250,3424,0,0
7/31/1989,2540,17.28154285,57.20588459,13.5234523,19.92938182,27.630658,58.92146458,11.64,85,26.52439405,102.2785164,77.09631685,43.11885645,11.56982652,10458,75.1,36.64261392,2,7.790819514,11650,5292,19429,1172,1187,92.39513023,35.65409078,250,1285,0,0
8/31/1989,1468,14.74365782,48.804901,11.53746254,36.77872724,22.39706036,47.76099066,13.26,85,14.63191408,87.25838088,65.77431917,36.78662668,9.870736935,6796,66,31.26145426,3,6.646696888,10118,5527,14432,1429,327.4,74.89431879,30.41810092,250,600,0,0
9/30/1989,1146,15.10267342,49.99332524,11.81840564,7.037838,18.70900871,39.89634247,15.53,150,25.36848426,89.38316698,67.37595741,37.68239982,10.11109442,1000,67.8,32.02268663,11,6.80854735,6201,4760,8677,1276,281.6,62.56171302,31.1587972,250,500,0,0
10/31/1989,1164,30.93326462,102.3962259,24.20643412,61.86292165,24.08839283,51.36770123,9.046,200,21.57742667,183.0744187,137.9992973,77.18101377,20.70952278,4726,308.9,65.58880087,137,13.94525267,6572,5969,13672,1185,640.5,80.55002499,63.81938432,396.8,593.9,0,0
11/30/1989,1644,36.85845372,122.0099656,28.84311574,72.60811835,27.21007468,58.02458456,419.8,200,57.70411673,218.1418635,164.4327159,91.964843,24.67637983,4233,303.2,78.15217085,219,16.61643078,4879,4760,12862,1180.4,200.1,90.98872686,76.043827,300,616.6,0,0
12/31/1989,1730,37.17924025,123.0718429,29.09414318,65.73601164,25.34382596,54.04487086,42.34,200,33.46478494,220.040396,165.8638069,92.76523151,24.89114332,4232,326.6,78.8323449,185,16.76104691,4457,5412,14812,550.4,200.1,84.74811203,76.70565172,313.2,674.5,0,0
1/31/1990,1434,50.92094882,168.5600612,39.84754304,232.0537634,45.63995846,97.32570234,55.93,200,102.2332726,301.3688733,227.168236,127.0519132,34.09108488,4229,309.6,107.9693338,289,22.95604769,5106,6746,16234,455.25,219.5,152.6170642,105.0565998,325.2,780.3,0,0
2/28/1990,1188,185.8650737,615.256175,145.4463574,1021.58537,165.7875951,353.5365647,93.12,200,646.6268275,1100.017756,829.1801684,463.7484917,124.434877,4230,345.7,394.0957237,371,83.79120171,6013,8749,21713,810.6,221.6,554.382977,383.4640383,300,1052,0,0
3/31/1990,541.4,108.7295632,359.9198807,85.08494141,641.5147223,99.9325093,213.1027718,4.571,200,164.7705754,643.5014803,485.0636847,271.2891127,72.7933955,4229,208.3,230.5428074,640,49.01717455,10189,11612,18759,1695.5,200,334.1678367,224.3233575,768.6,1478,0,0
4/30/1990,1982,48.59872798,160.8729757,38.03031855,482.9240778,61.5139909,131.1765516,8.803,200,82.30072931,287.6251176,216.8083581,121.2577831,32.53638039,1000,115.9,103.0454539,405,21.90915022,7063,7310,13471,875.85,696.1,205.6988002,100.2655535,506.1,1638,0,0
5/31/1990,552.9,20.64968409,68.35520734,16.15914853,62.03044946,97.54325993,208.0077765,6.375,277.4,35.14887465,122.212413,92.12224864,51.52264307,13.82476464,1285,186.2,43.78419266,229,9.309236053,6481,4138,6857,1118.65,701.2,326.1783416,42.60300816,427.3,750,0,0
6/30/1990,1381,12.48392091,41.32465166,9.769134061,0.370718435,53.12286906,113.2827618,9.782,200,25.05087255,73.88442801,55.69319418,31.14839908,8.357864829,3289,151.8,26.47006103,106,5.627968258,16514,8708,12217,772.3,309.4,177.6394324,25.75596711,50,400,0,0
7/31/1990,552.7,11.71823456,38.79005362,9.169955915,0.286874953,20.11616987,42.8970671,12.89,85,23.07623014,69.35281505,52.27731877,29.23794931,7.845245193,7138,76.7,24.84655152,11,5.282783561,15605,8938,16770,850.55,327.7,67.26716875,24.17625569,50,400,0,0
8/31/1990,1724,12.53844767,41.50514781,9.81180329,36.74081909,27.57741762,58.80793123,17.72,85,11.16218215,74.20713743,55.93644866,31.2844478,8.394369973,1456,70.3,26.58567589,0,5.65254987,15681,11022,14609,1101,328.9,92.21709785,25.86846298,50,400,0,0
9/30/1990,514.9,16.74944271,55.44451063,13.10706408,19.38292565,17.61533162,37.56411224,14.81,150,53.34173674,99.12935232,74.72251483,41.79122327,11.2135906,1482,28.5,35.51438478,6,7.550939532,7669,6182,9380,1174,279.3,58.90452769,34.55629835,50,400,0,0
10/31/1990,573.8,31.87810798,105.5238749,24.94580933,35.45917663,23.94271038,51.05703822,9.115,200,78.56942381,188.6663487,142.214427,79.53847489,21.34208632,1200,249.5,67.5921828,35,14.37120446,11173,9725,12313,760.1,582.4,80.06287232,65.76872017,150,544.9,0,0
11/30/1990,495.5,68.09589761,225.413095,53.28758151,235.6973433,62.99960975,134.3445847,79.59,150,165.8938996,403.0165269,303.7890161,169.9048088,45.5895477,1200,257.7,144.3859329,76,30.69881275,4486,5224,12302,1041.15,200.2,210.6666134,140.4907731,150,599.1,0,0
12/31/1990,507.6,78.52998739,259.9523338,61.4526462,267.8303681,64.22492428,136.9575274,57.87,150,96.49284188,464.7693016,350.3375157,195.9387123,52.57507033,1200,274.3,166.5096707,61,35.40268155,5233,7086,14332,563.85,200.1,214.7639858,162.0176696,159.7,780.1,0,0
1/31/1923,2647,57.29127054,189.6472924,44.83255755,213.4219772,48.13652162,102.6495407,178.5,200,202.7462249,339.0707764,255.5874776,142.9463846,38.35595392,1200,141.7,121.4765328,1684,25.8278993,7205,10595,20935,251.915,578.9,160.9654097,118.1994095,170.1,2914,0,0
2/28/1923,11681,31.64842882,104.763584,24.7660768,219.8767278,25.2079345,53.75508682,737,200,42.47559915,187.307023,141.1897836,78.96540667,21.18831833,10526,170.4,67.10518664,1182,14.26766111,32438,44414,73540,1478.5,228.9,84.29369979,65.29486191,150,5945,0,0
3/31/1923,4704,31.11980906,103.0137309,24.35241211,180.4171155,29.54841224,63.01101208,377.1,200,22.63114061,184.1784572,138.8315083,77.64645733,20.83441249,11946,205.7,65.98433707,900,14.02935014,21229,26547,52798,1734.5,201.8,98.80797615,64.20424997,150,5430,0,0
4/30/1923,3121,19.37059466,64.12112693,15.15821332,73.95534593,17.34445572,36.98647832,2.423,200,114.1269404,114.6422921,86.41598245,48.33121081,12.96842659,7779,129.3,41.072098,1968,8.732600336,12959,13715,28707,3914,1632,57.99873621,39.96407881,1080,2418,0,0
5/31/1923,4408,11.51289674,38.11033817,9.009271407,67.17789369,21.73739928,46.35428522,3.283,277.4,87.6975972,68.13755043,51.3612669,28.72561473,7.707773499,4354,994.2,24.4111671,1164,5.190213707,11144,8032,20170,1298.7,1505,72.68845488,23.75261682,1007,3595,0,0
6/30/1923,4629,7.020637836,23.2399272,5.493911146,25.90851562,9.036833329,19.27074827,8.049,200,12.91743713,41.55071269,31.32042803,17.51706301,4.700249424,5131,176.1,14.88608534,756,3.16502541,12910,5261,17409,2997,414.1,30.21858518,14.48449718,250,3140,0,0
7/31/1923,2540,5.373399046,17.78718766,4.204885312,5.01530884,6.611154933,14.0980693,11.34,85,11.06051974,31.80174867,23.97177608,13.40706812,3.597438917,8925,137.8,11.39339169,350,2.422421569,15691,9137,20687,969.05,364.7,22.10727377,11.08602739,250,518.4,0,0
8/31/1923,1848,5.433479267,17.98606701,4.251900327,37.07292309,8.371768729,17.85252,12.85,85,1.103421728,32.15732547,24.2398056,13.55697316,3.637662046,7368,252.3,11.52078172,330,2.449506775,10338,5378,14918,1528.5,335.7,27.99465224,11.20998077,250,500,0,0
9/30/1923,1345,42.25448794,139.8720809,33.06571392,199.6270234,39.61175995,84.47076834,12.68,150,54.62906835,250.0775754,188.5054719,105.4283877,28.28897277,750,415.2,89.59355662,337,19.04905667,6387,4480,8569,1365.5,281.1,132.4591589,87.17655372,250,500,0,0
10/31/1923,1130,49.50774867,163.8820435,38.74166116,125.1450898,40.90229576,87.22279327,20.06,200,138.1761683,293.0050359,220.8636758,123.5258638,33.14496098,5858,367.4,104.9728798,204,22.31895253,6332,4481,12749,865.9,780.1,136.7746271,102.1409825,396.8,500,0,0
11/30/1923,1158,98.87131443,327.2868083,77.37049383,257.8506338,78.45960698,167.3125176,399.1,200,235.136435,585.1567443,441.0841237,246.6919795,66.1933929,5366,963.3,209.6400439,288,44.57290489,5134,6363,18828,1502.2,200.1,262.3638425,203.9844967,486.4,772.1,0,0
12/31/1923,1170,100.7386572,333.4681428,78.83175929,444.1287278,69.52573701,148.2613353,114.2,200,141.6198323,596.2083648,449.4147025,251.3511518,67.44356094,5362,489.4,213.5994313,290,45.41473545,6147,8231,21042,481.195,200.1,232.4895602,207.83707,1504,1284,0,0
1/31/1924,974.2,492.7594853,1631.147317,385.6026891,1460.130695,353.4939677,753.8141978,35.25,200,791.3710626,2916.331575,2198.295704,1229.475036,329.8977303,5359,792.3,1044.813865,329,222.14453,5670,7522,18382,706.75,225.9,1182.060926,1016.627484,1599,1329,0,0
2/29/1924,810.5,246.5615744,816.1755633,192.9436347,925.2302346,166.4313068,354.9092587,43.54,200,653.8616571,1459.241935,1099.959039,615.1912029,165.0705997,5360,553.6,522.7924762,438,111.1542379,6182,8069,19569,918.3,228.7,556.5355072,508.6888846,1565,1683,0,0
3/31/1924,7823,120.0414287,397.3647593,93.9368984,899.8370844,84.69007985,180.598795,111.6,200,436.8435293,710.4492542,535.5281124,299.5131382,80.36658054,5360,515,254.5277215,301,54.1167599,18766,22541,48253,1355.55,202,283.1981401,247.6612206,4696,6125,0,0
4/30/1924,2879,69.33562281,229.5168707,54.25771275,949.9309636,53.96256068,115.0733764,2.451,200,347.5576202,410.3536758,309.3196708,172.9980241,46.41953178,1000,157.5,147.0145623,164,31.25770239,12273,14050,23027,3763.5,1007,180.4473068,143.0484889,1005,2627,0,0
5/31/1924,3973,25.250772,83.58586737,19.75967155,80.67868532,20.74144773,44.23045147,3.299,277.4,355.6278679,149.4433408,112.6485948,63.00273202,16.90514869,4212,185,53.54002808,21,11.38348636,13500,9471,19236,1533.5,1042,69.35805742,52.09565632,598.4,2080,0,0
6/30/1924,3049,17.89932961,59.25090095,14.0068935,2.532386898,16.42699015,35.03001334,8.539,200,95.88860977,105.9348053,79.85238349,44.66028471,11.98342881,4765,169.2,37.95252715,0,8.069328509,14692,7222,15441,746.3,1153,54.9307908,36.92866593,75,1500,0,0
7/31/1924,2709,11.92400434,39.47119896,9.330978451,6.309195015,14.06959984,30.00295646,12.78,85,73.7938735,70.57063619,53.19529771,29.75136167,7.983006081,3676,147.1,25.28285184,0,5.375548151,16932,10596,17052,1054,332.9,47.04783034,24.60078576,75,700,0,0
8/31/1924,1627,13.72857849,45.44475474,10.74312507,42.38887485,14.83882038,31.64329381,12.15,85,73.83971174,81.25076861,61.24585322,34.25392108,9.191151093,1943,128.2,29.10914873,1,6.189081501,8788,3874,8026,1273.5,340.7,49.62005397,28.32385903,75,600,0,0
9/30/1924,1294,16.62352338,55.02768868,13.0085275,14.80579468,20.16539798,43.00204443,14.23,150,20.5099197,98.38411551,74.16076427,41.47704429,11.12928882,1000,129.8,35.24739396,4,7.494172914,5212,3439,7551,1508,261.4,67.43178438,34.29651026,75,500,0,0
10/31/1924,773.1,33.56613669,111.1116385,26.26675479,59.81970147,25.28481203,53.9190256,5.994,200,82.92303139,198.6567224,149.7450507,83.75024395,22.47220528,1494,235.6,71.17136462,140,15.13219711,6958,5429,8943,669.35,638.7,84.55077327,69.25134491,207.3,628.4,0,0
11/30/1924,616.2,49.90486667,165.1965954,39.05242083,140.9570472,44.31166577,94.4931621,498,200,95.76363915,295.355326,222.6352963,124.5167055,33.41082766,1582,168,105.8149019,234,22.49798021,4775,5267,13546,1555,200.2,148.1753395,102.960289,180,657.7,0,0
12/31/1924,624.2,114.7888799,379.9776138,89.82658292,354.4143682,96.90583429,206.6484874,85.92,200,295.2191963,679.3627416,512.0954727,286.4076013,76.85004969,1700,150.1,243.3905725,382,51.74881972,4684,5633,11353,401.75,359.7,324.0468316,236.8245231,190.8,704.2,0,0
1/31/1925,623.8,266.4838998,882.1230458,208.5335979,1022.654506,247.6692358,528.1464562,5.248,200,776.6077806,1577.149572,1188.836399,664.8990267,178.4084047,1700,152.1,565.0344266,370,120.135568,4945,5964,10296,294,484,828.1898786,549.7912563,202.2,719,0,0
2/28/1925,628,103.6410547,343.0757464,81.10299362,738.7425081,74.01345642,157.8312486,55.47,200,240.7301956,613.3858186,462.3628608,258.5928698,69.38668807,1700,154.1,219.7534784,2467,46.7231866,4869,6360,13040,397.35,1150,247.4962031,213.8250968,180,1017,0,0
3/31/1925,636.2,120.5375631,399.0070785,94.32514212,975.2491757,99.98071953,213.2055785,6.231,200,515.8541568,713.38556,537.7414644,300.751034,80.69873777,1700,202.3,255.5796914,830,54.34042592,6040,6604,11873,1156.85,403.6,334.3290486,248.684811,180,1547,0,0
4/30/1925,1197,67.31705231,222.8349377,52.67810599,520.0247677,65.89749046,140.5242195,3.519,200,254.1893968,398.4070344,300.314436,167.9615264,45.06811827,1121,144.4,142.734522,1802,30.34769576,6541,6670,11139,1842,1010,220.3569388,138.883913,432.9,1673,0,0
5/31/1925,1713,26.78466895,88.66341933,20.96000316,90.04535833,35.67911284,76.0845284,7.268,237.1,137.5406311,158.5215062,119.4916068,66.82992979,17.93207793,1000,167,56.79239936,1041,12.07499373,7129,3250,7306,789.6,1038,119.3086418,55.26028702,406.7,2000,0,0
6/30/1925,3068,17.29798597,57.2603151,13.53631966,6.3953843,22.26018276,47.46910371,6.945,150,205.7851782,102.3758328,77.16967281,43.15988338,11.58083503,1767,159,36.6774788,451,7.798232359,13531,6621,11711,892.7,1137,74.43660897,35.6880151,50,1500,0,0
